,index,amazonIDs,recording_mbids,genres
539,705,B0000009LB,"fc66330d-c8c2-4caf-b438-e6a9e75504c3, df99ad6b-1aa6-41ff-b0a9-5f9c41833044, 6da7bca6-6a5a-4056-8d5f-2368f8ebbcae, ad3a7606-b2fb-4e7e-bcd7-c1f8fa695975, 53c5c10e-8aa3-47bd-8370-edba632081c4, e3e0b94e-5d32-445d-9e24-7a2bd0a66bd8, 928ee889-9cee-496e-a8a7-c1dd6f66775e, 8cc11bfc-9ad9-4d8d-9e38-c92fa9f09707, 651bfff2-8076-4871-b737-cda0b91f890f, 135df099-31c4-48bc-b118-10145ce90074, 1050d65a-7638-4b92-9d79-3107d9393deb, babfc9f5-2c1a-48d4-a121-4d1ad9bdeec9, 8ac97f6c-92ef-4587-86dc-15c01b579351, 1e8be687-0519-4395-914f-64c32c0ec7f9, 271db0ff-229b-4999-830d-d54c67443b90, 046d7d8a-0676-4bea-b2dd-e5b93a7ff57d, 5df86480-0fc8-49e2-8e5c-2cde7fdf52b6, fbbf0398-a62b-483d-96a0-25bf0a8c7e43, 5cbbe137-80de-4862-aed4-b62c70305519","Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock, Folk Rock,Blues Rock,Pop,British Invasion,Rock,Blues,Classic Rock"
540,706,B0000009MX,5fae6f71-9b7f-4236-b0cf-5f3501d4ffb3,"Rock Guitarists,Roots Rock,Pop,Rock"
541,707,B0000009OB,"20e50677-6f25-40a5-b08c-9bfbcb26222b, dfea9d2b-affb-459d-9a53-8258905c8f66, beb20f1c-e75c-4263-ad89-4c84bc04516f","Alternative Rock,Proto Punk,Pop,Power Pop,Rock,Hardcore & Punk, Alternative Rock,Proto Punk,Pop,Power Pop,Rock,Hardcore & Punk, Alternative Rock,Proto Punk,Pop,Power Pop,Rock,Hardcore & Punk"
542,708,B0000009OD,"1f612201-3d9d-4e05-a3b3-cbd0ae85dc73, 335bf4b5-4641-4f1e-85ef-fcc4abfff5b3, 97ccddce-b6ad-4573-bcb6-faaf3085658a","Alternative Rock,Pop,Power Pop,Singer-Songwriters,Rock,Folk, Alternative Rock,Pop,Power Pop,Singer-Songwriters,Rock,Folk, Alternative Rock,Pop,Power Pop,Singer-Songwriters,Rock,Folk"
543,709,B0000009OL,"3348cb3e-5a0e-4a51-a877-3e72d10a4fa3, 73cc4a7e-454d-482f-b374-f204102603a4, 834126cc-6028-43f0-87aa-b8e770ded7ad","Progressive,Pop,Singer-Songwriters,Rock,Progressive Rock,Folk, Progressive,Pop,Singer-Songwriters,Rock,Progressive Rock,Folk, Progressive,Pop,Singer-Songwriters,Rock,Progressive Rock,Folk"
544,710,B0000009OU,"a88f77ed-ac7a-4436-a37b-73c742ae832e, b9f55cda-8e6c-4dad-94a0-5478719abb27, 5f804c9c-bbf6-4a8b-a65e-2f89e7f1f204, 3ea6f474-3145-4bfc-bd53-7a64a86ce27d","Alternative Rock,New Wave & Post-Punk,British Punk,Vocal Pop,Punk,Pop,New Wave,Singer-Songwriters,Rock,Hardcore & Punk,Folk, Alternative Rock,New Wave & Post-Punk,British Punk,Vocal Pop,Punk,Pop,New Wave,Singer-Songwriters,Rock,Hardcore & Punk,Folk, Alternative Rock,New Wave & Post-Punk,British Punk,Vocal Pop,Punk,Pop,New Wave,Singer-Songwriters,Rock,Hardcore & Punk,Folk, Alternative Rock,New Wave & Post-Punk,British Punk,Vocal Pop,Punk,Pop,New Wave,Singer-Songwriters,Rock,Hardcore & Punk,Folk"
545,711,B0000009OY,"5d4569ee-5af8-43eb-b7bf-326a1b075a06, 4089de98-edcd-4244-a9a0-81771c070e69, 51b4b7d9-1c9c-40f2-9dca-b100803d33dc, a321464a-b2e1-4dff-8686-a7372cde7d74, 258b0b73-b894-49d0-90aa-2e04cc0faedd","Alternative Rock,New Wave & Post-Punk,British Punk,Punk,Pop,New Wave,Rock,Hardcore & Punk, Alternative Rock,New Wave & Post-Punk,British Punk,Punk,Pop,New Wave,Rock,Hardcore & Punk, Alternative Rock,New Wave & Post-Punk,British Punk,Punk,Pop,New Wave,Rock,Hardcore & Punk, Alternative Rock,New Wave & Post-Punk,British Punk,Punk,Pop,New Wave,Rock,Hardcore & Punk, Alternative Rock,New Wave & Post-Punk,British Punk,Punk,Pop,New Wave,Rock,Hardcore & Punk"
546,712,B0000009P1,"0907bde4-dc78-40fe-b69e-a3d5e1be9140, 130913f2-3053-4e90-ab39-c3c8482136a4, da26c3e0-7178-41b4-8b89-30544d8c2989, d726d09b-b488-4038-899c-af1576ed67f4, 82e77afd-2464-474e-ae76-dc938ec5df03, 573086c4-5e89-47db-b512-f7657d47858c, 592059ea-0fd9-4823-b4c9-cf327435a038, 8ccacc5e-ae4d-4a87-aef5-ab1c20dd5178, 59d27b06-0e69-4ae7-9418-efbcf4496141, 0907bde4-dc78-40fe-b69e-a3d5e1be9140, 130913f2-3053-4e90-ab39-c3c8482136a4, da26c3e0-7178-41b4-8b89-30544d8c2989, d726d09b-b488-4038-899c-af1576ed67f4, 82e77afd-2464-474e-ae76-dc938ec5df03, 573086c4-5e89-47db-b512-f7657d47858c, 592059ea-0fd9-4823-b4c9-cf327435a038, 8ccacc5e-ae4d-4a87-aef5-ab1c20dd5178, 59d27b06-0e69-4ae7-9418-efbcf4496141","Rock, Rock, Rock, Rock, Rock, Rock, Rock, Rock, Rock, Folk Rock,Rock, Folk Rock,Rock, Folk Rock,Rock, Folk Rock,Rock, Folk Rock,Rock, Folk Rock,Rock, Folk Rock,Rock, Folk Rock,Rock, Folk Rock,Rock"
547,713,B0000009PB,"f846c217-7588-4f2d-8825-078e3f42186c, 2b28ffb7-5bf7-482e-a73c-e7f08852d722, 76b10193-1994-486b-9a86-0c879e583f88, cce4218e-e50e-44cd-9a97-b54a4dba900d","Alternative Rock,Pop,Adult Alternative,Singer-Songwriters,Rock,Folk, Alternative Rock,Pop,Adult Alternative,Singer-Songwriters,Rock,Folk, Alternative Rock,Pop,Adult Alternative,Singer-Songwriters,Rock,Folk, Alternative Rock,Pop,Adult Alternative,Singer-Songwriters,Rock,Folk"
548,714,B0000009PS,"691489cd-9c3e-44d4-9d41-327efeebaa39, ea76bfb2-9689-4446-b626-ca606937be5f, 86bcc8f8-1a01-4b3e-a67a-a7c0aef35ff0, 0f126f0b-f678-4546-9829-87890a0d3f72, 0179bf66-3be8-4cb1-931c-62dc9f8c2f79, 448cda1c-6e5c-486d-b04d-90c9241a8a81, 413bd0f9-cbe9-4ec7-9574-b354b40a8a67","Alternative Rock,Country Rock,Americana,Country,Pop,Adult Alternative,Rock,Classic Rock, Alternative Rock,Country Rock,Americana,Country,Pop,Adult Alternative,Rock,Classic Rock, Alternative Rock,Country Rock,Americana,Country,Pop,Adult Alternative,Rock,Classic Rock, Alternative Rock,Country Rock,Americana,Country,Pop,Adult Alternative,Rock,Classic Rock, Alternative Rock,Country Rock,Americana,Country,Pop,Adult Alternative,Rock,Classic Rock, Alternative Rock,Country Rock,Americana,Country,Pop,Adult Alternative,Rock,Classic Rock, Alternative Rock,Country Rock,Americana,Country,Pop,Adult Alternative,Rock,Classic Rock"
549,716,B0000009Q4,"17e8dcce-cb06-4603-88f6-50eb9ef2aa33, cd60de11-d842-4b9f-8185-4e55be334597, bc0f3b9c-0c48-4ad7-a61d-b13c662d3272, 79895d54-f26f-48f0-a1b5-bf44ede9b108, aca97926-7b75-4c52-8219-be16f43c84df, f6c38c3c-d167-40d7-aaaf-41c2433866f7","Alternative Rock,New Wave & Post-Punk,American Punk,Indie Rock,Indie & Lo-Fi,Punk,Pop,Post-Punk,Rock,Hardcore & Punk, Alternative Rock,New Wave & Post-Punk,American Punk,Indie Rock,Indie & Lo-Fi,Punk,Pop,Post-Punk,Rock,Hardcore & Punk, Alternative Rock,New Wave & Post-Punk,American Punk,Indie Rock,Indie & Lo-Fi,Punk,Pop,Post-Punk,Rock,Hardcore & Punk, Alternative Rock,New Wave & Post-Punk,American Punk,Indie Rock,Indie & Lo-Fi,Punk,Pop,Post-Punk,Rock,Hardcore & Punk, Alternative Rock,New Wave & Post-Punk,American Punk,Indie Rock,Indie & Lo-Fi,Punk,Pop,Post-Punk,Rock,Hardcore & Punk, Alternative Rock,New Wave & Post-Punk,American Punk,Indie Rock,Indie & Lo-Fi,Punk,Pop,Post-Punk,Rock,Hardcore & Punk"
550,717,B0000009Q6,"9c8f293a-384b-4549-bb90-2776c7f2de95, 5a6dab76-8037-4ccd-9474-020978e836db, c8c53df2-8dfd-4041-ac90-d78d7a1fa2c9, bd41f050-100c-496c-8dad-a9bda0511998, 7a1b2b4e-aaa2-4d80-80d5-34c15576f254, 1d47c338-8645-4121-b93f-cb888ad501b8, 1c51e3f7-de51-4727-a403-6163ebe9489e, cd152b11-84a5-42af-a4cd-e27c0e4b5e25","Alternative Rock,New Wave & Post-Punk,American Punk,Indie Rock,Indie & Lo-Fi,Punk,Pop,Post-Punk,Rock,Hardcore & Punk, Alternative Rock,New Wave & Post-Punk,American Punk,Indie Rock,Indie & Lo-Fi,Punk,Pop,Post-Punk,Rock,Hardcore & Punk, Alternative Rock,New Wave & Post-Punk,American Punk,Indie Rock,Indie & Lo-Fi,Punk,Pop,Post-Punk,Rock,Hardcore & Punk, Alternative Rock,New Wave & Post-Punk,American Punk,Indie Rock,Indie & Lo-Fi,Punk,Pop,Post-Punk,Rock,Hardcore & Punk, Alternative Rock,New Wave & Post-Punk,American Punk,Indie Rock,Indie & Lo-Fi,Punk,Pop,Post-Punk,Rock,Hardcore & Punk, Alternative Rock,New Wave & Post-Punk,American Punk,Indie Rock,Indie & Lo-Fi,Punk,Pop,Post-Punk,Rock,Hardcore & Punk, Alternative Rock,New Wave & Post-Punk,American Punk,Indie Rock,Indie & Lo-Fi,Punk,Pop,Post-Punk,Rock,Hardcore & Punk, Alternative Rock,New Wave & Post-Punk,American Punk,Indie Rock,Indie & Lo-Fi,Punk,Pop,Post-Punk,Rock,Hardcore & Punk"
551,718,B0000009RP,497c4cfa-edff-4e8f-b915-d22408642bff,"Alternative Rock,New Wave & Post-Punk,Progressive,Jazz,Special Interest,Pop,Post-Punk,Rock,Hardcore & Punk,Progressive Rock,Avant Garde & Free Jazz"
552,721,B0000009UJ,"d30b2a76-dfb8-4009-8215-563d618bde46, 99177255-ee11-4e97-ac28-e62da51eb9b2, d96a5c31-d70a-4407-8fef-7eaa136485d2, dcbbc51a-de44-42da-8af2-e6b8ec7d68c9, aad05805-199b-40b4-953d-661d463b6f9e, 31b65cbe-7c08-4e39-9287-263df0eed572, d35f212b-2a0a-4fec-a8af-e23f7159e8b6, f3471c30-4d91-439d-b4fe-014b143db2ae, 0cf79baa-f756-4201-b453-205b555783d9","Rap & Hip-Hop,Dub,Jazz,World Music,Reggae, Rap & Hip-Hop,Dub,Jazz,World Music,Reggae, Rap & Hip-Hop,Dub,Jazz,World Music,Reggae, Rap & Hip-Hop,Dub,Jazz,World Music,Reggae, Rap & Hip-Hop,Dub,Jazz,World Music,Reggae, Rap & Hip-Hop,Dub,Jazz,World Music,Reggae, Rap & Hip-Hop,Dub,Jazz,World Music,Reggae, Rap & Hip-Hop,Dub,Jazz,World Music,Reggae, Rap & Hip-Hop,Dub,Jazz,World Music,Reggae"
553,722,B0000009UN,44a556c7-87ea-4e0a-8b2e-d411fb2b809f,"Alternative Rock,New Wave & Post-Punk,British Punk,Indie & Lo-Fi,Punk,Pop,New Wave,Post-Punk,Rock,Hardcore & Punk,Jangle Pop"
554,723,B0000009UR,"e5808591-d389-4a84-9afb-ca9475c4b9eb, 1468dd0e-eebf-4c2c-b8ba-42f496385024, e4a6e3a2-4f3b-4311-9226-136c999e535c","Alternative Rock,New Wave & Post-Punk,British Punk,Punk,Pop,New Wave,Singer-Songwriters,Rock,Hardcore & Punk,Folk, Alternative Rock,New Wave & Post-Punk,British Punk,Punk,Pop,New Wave,Singer-Songwriters,Rock,Hardcore & Punk,Folk, Alternative Rock,New Wave & Post-Punk,British Punk,Punk,Pop,New Wave,Singer-Songwriters,Rock,Hardcore & Punk,Folk"
555,726,B0000009W3,8e188f5f-f327-4a80-9be7-8ed6c1ad2574,"Pop,Easy Listening"
556,727,B0000009W4,c2a65571-606b-403f-bed4-cac8cebf265a,"Hawaii,Pacific Islands,World Music,Pop,Easy Listening"
557,728,B0000009XB,50c42a7f-92c3-4ddd-b53b-f1998ce81928,"Chicago Blues,Regional Blues,Pop,Texas Blues,Electric Blues,Modern Blues,Blues"
558,730,B0000009YE,"3f0409e3-4013-491b-902d-dc0f15051e5b, bc85c436-5d79-434a-a40b-b280fb662626","Regional Blues,Pop,Texas Blues,Electric Blues,Modern Blues,Blues, Regional Blues,Pop,Texas Blues,Electric Blues,Modern Blues,Blues"
559,731,B0000009YR,708bed03-496c-4e4f-b890-6c966e4f71cd,"Chicago Blues,Jazz,Regional Blues,Pop,Electric Blues,Modern Blues,Blues"
560,732,B0000009Z3,3ff199ad-2f8d-46fb-a306-488074aee307,"Harmonica Blues,Pop,Electric Blues,R&B,Regional Blues,New Orleans Blues,Blues"
561,734,B0000009ZY,"f8f5f00d-bf09-449f-a28a-3d54bb4ad22b, b4e92623-395f-4cae-bfe9-1ca6cbc3cb0b","Electric Blues,Blues,Regional Blues,Pop,Chicago Blues, Electric Blues,Blues,Regional Blues,Pop,Chicago Blues"
562,735,B000000A04,afef5c80-e38a-4650-893c-38ce93865885,"Chicago Blues,Pop,Electric Blues,R&B,Regional Blues,Acoustic Blues,Contemporary Blues,Blues"
563,736,B000000A0H,efecbea0-e9fa-41eb-85fb-6fe2c90d9e52,"Harmonica Blues,Chicago Blues,Pop,Electric Blues,Regional Blues,Blues"
564,737,B000000A10,3e8b1487-ad46-4982-975d-60aed91e1659,"Chicago Blues,Regional Blues,Pop,Electric Blues,Modern Blues,Blues"
565,738,B000000A14,d9873e09-c2b3-407a-88fc-14cf175a27a0,"Pop,Electric Blues,Modern Blues,Acoustic Blues,Contemporary Blues,Blues"
566,740,B000000A1R,93216a3d-e729-4aef-9085-daeb84bed409,"Chicago Blues,Regional Blues,Pop,Electric Blues,Modern Blues,Blues"
567,741,B000000A1V,00451ee8-ec3f-495b-ac1c-19a542a4f57b,"Contemporary Blues,Blues,Regional Blues,Pop,Texas Blues"
568,744,B000000A3M,"cfc27297-6596-45a0-831b-c1448ab0e769, 908c72b5-6130-4139-bb96-9ad13efde833, a8c672a2-3f41-4009-a393-6e3cec2d8732, ea04b2af-a863-429a-92bb-1f05f17538f8, cbc01d3f-7eb9-46d8-b91c-99e4dbcf6e27, 98115712-85d1-4007-9cf3-ddc2ec1bea2b, f68008b3-ee9f-407a-a49c-f4863a43ab94, 1e19d41b-e6cc-4958-9e6b-9e1be586ea29, 5f5cf7ed-c813-4dcb-acc3-b93f525e335b, 4d9e5530-cd04-470a-8f43-7ddc3467321c, f4726531-2abc-4f5c-b27c-237a8e31a1d3","Alternative Rock,Rock,Britpop,Pop,British Alternative, Alternative Rock,Rock,Britpop,Pop,British Alternative, Alternative Rock,Rock,Britpop,Pop,British Alternative, Alternative Rock,Rock,Britpop,Pop,British Alternative, Alternative Rock,Rock,Britpop,Pop,British Alternative, Alternative Rock,Rock,Britpop,Pop,British Alternative, Alternative Rock,Rock,Britpop,Pop,British Alternative, Alternative Rock,Rock,Britpop,Pop,British Alternative, Alternative Rock,Rock,Britpop,Pop,British Alternative, Alternative Rock,Rock,Britpop,Pop,British Alternative, Alternative Rock,Rock,Britpop,Pop,British Alternative"
569,745,B000000A3O,"3891cfb7-0492-41cd-a563-d642e76c58c7, 6cc1d1ea-e09f-4006-9897-2991c3628de4, 9be127e2-d9ea-4f5f-8bfe-90731aa873c4, ab7f7134-d23d-4185-ac85-810c3e9eb573, 855b2f68-cc89-468b-a4dc-665262ace33b, c5e1c0ca-5b6d-4b68-9d86-eefe61732a97, 04fe7009-a31b-44bc-bd1c-e73e709186f1","Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock"
570,747,B000000AW6,c185d3f2-b7c6-45b3-8412-9bff97dee706,"Opera & Classical Vocal,Symphonies,Classical"
571,750,B000000B4C,"abae4d32-d774-487b-8758-d978baab81dc, 4ee462e2-fdaa-4cdf-a6b7-c2690a00e8ea, f8f25a5e-4221-4d5e-89c0-26bcb748c0d1, 0b894d31-7b97-4282-881c-68e325953933, aab46090-08f6-4337-b4a8-6e870acdde90, c7b4c3e7-a40c-4aca-b056-56ed70fe60ec, 3528c584-3088-40fa-af26-30e5f80ddad6","Alternative Rock,Oldies,Pop,Psychedelic Rock,Rock,Classic Rock, Alternative Rock,Oldies,Pop,Psychedelic Rock,Rock,Classic Rock, Alternative Rock,Oldies,Pop,Psychedelic Rock,Rock,Classic Rock, Alternative Rock,Oldies,Pop,Psychedelic Rock,Rock,Classic Rock, Alternative Rock,Oldies,Pop,Psychedelic Rock,Rock,Classic Rock, Alternative Rock,Oldies,Pop,Psychedelic Rock,Rock,Classic Rock, Alternative Rock,Oldies,Pop,Psychedelic Rock,Rock,Classic Rock"
572,752,B000000B5P,"d867a859-6f96-413b-8440-98606eedd2e6, 7b8a70bf-a8fc-464b-8bce-3f3ced664914, 67e59857-a670-431d-9f36-255bfa49edab","Alternative Rock,Blues Rock,American Alternative,Pop,Rock, Alternative Rock,Blues Rock,American Alternative,Pop,Rock, Alternative Rock,Blues Rock,American Alternative,Pop,Rock"
573,753,B000000B5Z,"230ef602-4743-4807-9541-b621e2decda1, 4c5950e4-f8cc-4311-9dfa-f1d4806cb668, c7c60902-8316-4f99-854e-5dcde91e6c61, 12a41040-547e-4f27-ba5b-b92d7cbdd0b2, 28aeb594-d464-44d2-8c43-b77868dd7e4b","Alternative Rock,Blues Rock,American Alternative,Pop,Rock, Alternative Rock,Blues Rock,American Alternative,Pop,Rock, Alternative Rock,Blues Rock,American Alternative,Pop,Rock, Alternative Rock,Blues Rock,American Alternative,Pop,Rock, Alternative Rock,Blues Rock,American Alternative,Pop,Rock"
574,754,B000000B62,"42419850-729a-469a-80cf-6c36e646b371, 021e7819-5240-402e-acca-bb54824868f2, 01c3e6dd-d573-4898-bb1b-c2370e2d15b7, 47c2e3f8-0561-4a97-b97f-91750efe9a3c, 3b684be8-848e-4274-8303-9d9b4c7e604e, 4793ce82-37ec-4e81-a708-e4c69a50a80a, 87f727ab-6021-43f9-b6d1-6bc56d228d5f, 38fcd723-3361-4e9e-a631-974b261c812e, d1f1896a-666c-4228-9283-43b050afb7ee, 152ebfed-0986-47f7-b2c7-6312bc6face8, d8e7d3b6-50f8-4b78-8543-a0eca2e42741, 9721c259-f61b-4504-ac5a-e934734c6dcb","Alternative Rock,Folk Rock,Pop,Rock, Alternative Rock,Folk Rock,Pop,Rock, Alternative Rock,Folk Rock,Pop,Rock, Alternative Rock,Folk Rock,Pop,Rock, Alternative Rock,Folk Rock,Pop,Rock, Alternative Rock,Folk Rock,Pop,Rock, Alternative Rock,Folk Rock,Pop,Rock, Alternative Rock,Folk Rock,Pop,Rock, Alternative Rock,Folk Rock,Pop,Rock, Alternative Rock,Folk Rock,Pop,Rock, Alternative Rock,Folk Rock,Pop,Rock, Alternative Rock,Folk Rock,Pop,Rock"
575,757,B000000B6C,"fb17af05-5ab3-4f4c-9cbd-86daf6960266, 8a504bef-ecee-4706-a3ed-57b43288b069, 40f55adb-4b72-44bd-b086-10378600b34d, 2bdc85b3-893e-4dbb-b8fa-4d78503446f2, fdd4e592-dcbf-4d02-bcb8-7f948a8203cd, 35c198f4-74d0-4373-902c-81a0f6e845fc, c0027f16-6429-4e24-9da2-9dd5a0b4b2f2, 4c2ec87e-15d0-46cd-ab1d-f4d94fbc5d4f, 109ed4b6-74fc-4454-8c3e-4449e12c90f1, 88b5c23e-e98e-4409-b0f2-2dec7d4acbba, fb484beb-5b65-462a-b1b6-e41c52f3b0cf, b160a3a1-3d68-4499-94e7-3222caa5d5bd, bc9a17dc-822a-4ad7-a0e6-3be204b1629e, a100e9c0-2933-458a-9b1c-f9cb8b592835","Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock, Alternative Rock,Pop,Rock"
576,758,B000000B6E,"aa594591-ebb8-4509-84b8-74f92429c7a5, 6b2aa73d-999f-40f8-885f-800a4c7180cf, 0bb8dbdf-bb21-4083-ae77-cab9f1ace993, 0af2dc07-b97d-4dee-8e1c-98425fb4f7bb","Alternative Rock,Metal,Pop,Rock, Alternative Rock,Metal,Pop,Rock, Alternative Rock,Metal,Pop,Rock, Alternative Rock,Metal,Pop,Rock"
577,759,B000000B8H,"f9a8cce3-ce26-4f62-9215-ff2b01114a4a, bed61f4d-2719-403b-aa34-65f27e213b2e, 4c83822d-d64e-4103-9e9d-925d241d2a6d, a4b87d77-097b-4563-99e5-ca3b198282cc, 73e0f4ea-b408-4aff-a51e-13335430b2dc, 7422e4d6-49b2-41f1-8211-17d57471c6e3, 6660a1af-9896-4bfe-8f71-8323d49510b7, 926a056f-de4d-4395-811b-bd9e3b68c222, f1b0fa67-7f6c-473b-90fa-7be788f8e24e, 6f4c66d9-292e-4d18-8ca2-0217f78c2e3d, de50ba59-1fa0-4c8e-883e-2fc17b69fa63, 39063b4a-33ca-4e5d-9ab4-247f95f949d9, a4578cbe-8f41-4d08-919a-413b009d6ce1, a452ed09-a9c9-49a0-89a4-50246ef6337f","Europe,Swing Jazz,Classical,Eastern Europe,Classic Big Band,Polka,Contemporary Big Band,Polkas,Easy Listening,Ballets & Dances,Pop,World Music,Jazz, Europe,Swing Jazz,Classical,Eastern Europe,Classic Big Band,Polka,Contemporary Big Band,Polkas,Easy Listening,Ballets & Dances,Pop,World Music,Jazz, Europe,Swing Jazz,Classical,Eastern Europe,Classic Big Band,Polka,Contemporary Big Band,Polkas,Easy Listening,Ballets & Dances,Pop,World Music,Jazz, Europe,Swing Jazz,Classical,Eastern Europe,Classic Big Band,Polka,Contemporary Big Band,Polkas,Easy Listening,Ballets & Dances,Pop,World Music,Jazz, Europe,Swing Jazz,Classical,Eastern Europe,Classic Big Band,Polka,Contemporary Big Band,Polkas,Easy Listening,Ballets & Dances,Pop,World Music,Jazz, Europe,Swing Jazz,Classical,Eastern Europe,Classic Big Band,Polka,Contemporary Big Band,Polkas,Easy Listening,Ballets & Dances,Pop,World Music,Jazz, Europe,Swing Jazz,Classical,Eastern Europe,Classic Big Band,Polka,Contemporary Big Band,Polkas,Easy Listening,Ballets & Dances,Pop,World Music,Jazz, Europe,Swing Jazz,Classical,Eastern Europe,Classic Big Band,Polka,Contemporary Big Band,Polkas,Easy Listening,Ballets & Dances,Pop,World Music,Jazz, Europe,Swing Jazz,Classical,Eastern Europe,Classic Big Band,Polka,Contemporary Big Band,Polkas,Easy Listening,Ballets & Dances,Pop,World Music,Jazz, Europe,Swing Jazz,Classical,Eastern Europe,Classic Big Band,Polka,Contemporary Big Band,Polkas,Easy Listening,Ballets & Dances,Pop,World Music,Jazz, Europe,Swing Jazz,Classical,Eastern Europe,Classic Big Band,Polka,Contemporary Big Band,Polkas,Easy Listening,Ballets & Dances,Pop,World Music,Jazz, Europe,Swing Jazz,Classical,Eastern Europe,Classic Big Band,Polka,Contemporary Big Band,Polkas,Easy Listening,Ballets & Dances,Pop,World Music,Jazz, Europe,Swing Jazz,Classical,Eastern Europe,Classic Big Band,Polka,Contemporary Big Band,Polkas,Easy Listening,Ballets & Dances,Pop,World Music,Jazz, Europe,Swing Jazz,Classical,Eastern Europe,Classic Big Band,Polka,Contemporary Big Band,Polkas,Easy Listening,Ballets & Dances,Pop,World Music,Jazz"
578,760,B000000B8K,879f9183-67ac-4502-8625-38de935a63f4,"Swing Jazz,Jazz,Traditional Vocal Pop,Contemporary Big Band,Pop,Easy Listening,Broadway & Vocalists,Vocal Pop"
579,761,B000000B9A,3a24e049-f60e-4baa-94d3-0f7e64f6cddb,"Classic Country,Country Rock,Cowboy,Country,Pop,Today's Country,Roadhouse Country,Outlaw Country,Rock,Nashville Sound"
